Country,date,total_cases_per_million,new_cases_smoothed_per_million,population_density,median_age,gdp_per_capita,hospital_beds_per_thousand
South Korea,10/31/2020,517.094,2.051,527.967,43.4,35938.374,12.27
South Korea,11/1/2020,519.513,2.226,527.967,43.4,35938.374,12.27
South Korea,11/2/2020,521.405,2.165,527.967,43.4,35938.374,12.27
South Korea,11/3/2020,522.868,2.129,527.967,43.4,35938.374,12.27
South Korea,11/4/2020,525.169,2.171,527.967,43.4,35938.374,12.27
South Korea,11/5/2020,527.607,2.171,527.967,43.4,35938.374,12.27
South Korea,11/6/2020,530.436,2.257,527.967,43.4,35938.374,12.27
South Korea,11/7/2020,532.172,2.154,527.967,43.4,35938.374,12.27
South Korea,11/8/2020,534.961,2.207,527.967,43.4,35938.374,12.27
South Korea,11/9/2020,537.418,2.288,527.967,43.4,35938.374,12.27
South Korea,11/10/2020,539.369,2.357,527.967,43.4,35938.374,12.27
South Korea,11/11/2020,542.217,2.435,527.967,43.4,35938.374,12.27
South Korea,11/12/2020,545.006,2.485,527.967,43.4,35938.374,12.27
South Korea,11/13/2020,548.731,2.614,527.967,43.4,35938.374,12.27
South Korea,11/14/2020,552.73,2.937,527.967,43.4,35938.374,12.27
South Korea,11/15/2020,556.787,3.118,527.967,43.4,35938.374,12.27
South Korea,11/16/2020,561.136,3.388,527.967,43.4,35938.374,12.27
South Korea,11/17/2020,565.603,3.748,527.967,43.4,35938.374,12.27
South Korea,11/18/2020,571.708,4.213,527.967,43.4,35938.374,12.27
South Korea,11/19/2020,578.398,4.77,527.967,43.4,35938.374,12.27
South Korea,11/20/2020,585.478,5.25,527.967,43.4,35938.374,12.27
South Korea,11/21/2020,593.007,5.754,527.967,43.4,35938.374,12.27
South Korea,11/22/2020,599.444,6.094,527.967,43.4,35938.374,12.27
South Korea,11/23/2020,604.73,6.228,527.967,43.4,35938.374,12.27
Kuwait,12/31/2019,,,232.128,33.7,65530.537,2
Kuwait,1/1/2020,,,232.128,33.7,65530.537,2
Kuwait,1/2/2020,,,232.128,33.7,65530.537,2
Kuwait,1/3/2020,,,232.128,33.7,65530.537,2
Kuwait,1/4/2020,,,232.128,33.7,65530.537,2
Kuwait,1/5/2020,,,232.128,33.7,65530.537,2
Kuwait,1/6/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/7/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/8/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/9/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/10/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/11/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/12/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/13/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/14/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/15/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/16/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/17/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/18/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/19/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/20/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/21/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/22/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/23/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/24/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/25/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/26/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/27/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/28/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/29/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/30/2020,,0,232.128,33.7,65530.537,2
Kuwait,1/31/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/1/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/2/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/3/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/4/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/5/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/6/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/7/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/8/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/9/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/10/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/11/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/12/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/13/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/14/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/15/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/16/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/17/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/18/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/19/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/20/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/21/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/22/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/23/2020,,0,232.128,33.7,65530.537,2
Kuwait,2/24/2020,0.702,0.1,232.128,33.7,65530.537,2
Kuwait,2/25/2020,1.171,0.167,232.128,33.7,65530.537,2
Kuwait,2/26/2020,2.576,0.368,232.128,33.7,65530.537,2
Kuwait,2/27/2020,6.088,0.87,232.128,33.7,65530.537,2
Kuwait,2/28/2020,10.069,1.438,232.128,33.7,65530.537,2
Kuwait,2/29/2020,10.537,1.505,232.128,33.7,65530.537,2
Kuwait,3/1/2020,10.537,1.505,232.128,33.7,65530.537,2
Kuwait,3/2/2020,10.771,1.438,232.128,33.7,65530.537,2
Kuwait,3/3/2020,13.113,1.706,232.128,33.7,65530.537,2
Kuwait,3/4/2020,,1.505,232.128,33.7,65530.537,2
Kuwait,3/5/2020,,1.004,232.128,33.7,65530.537,2
Kuwait,3/6/2020,13.581,0.502,232.128,33.7,65530.537,2
Kuwait,3/7/2020,,0.435,232.128,33.7,65530.537,2
Kuwait,3/8/2020,14.284,0.535,232.128,33.7,65530.537,2
Kuwait,3/9/2020,14.986,0.602,232.128,33.7,65530.537,2
Kuwait,3/10/2020,15.22,0.301,232.128,33.7,65530.537,2
Kuwait,3/11/2020,16.157,0.435,232.128,33.7,65530.537,2
Kuwait,3/12/2020,16.86,0.535,232.128,33.7,65530.537,2
Kuwait,3/13/2020,18.733,0.736,232.128,33.7,65530.537,2
Kuwait,3/14/2020,23.416,1.405,232.128,33.7,65530.537,2
Kuwait,3/15/2020,24.353,1.438,232.128,33.7,65530.537,2
Kuwait,3/16/2020,26.226,1.606,232.128,33.7,65530.537,2
Kuwait,3/17/2020,28.802,1.94,232.128,33.7,65530.537,2
Kuwait,3/18/2020,30.441,2.041,232.128,33.7,65530.537,2
Kuwait,3/19/2020,33.251,2.342,232.128,33.7,65530.537,2
Kuwait,3/20/2020,34.656,2.275,232.128,33.7,65530.537,2
Kuwait,3/21/2020,37.232,1.974,232.128,33.7,65530.537,2
Kuwait,3/22/2020,41.212,2.409,232.128,33.7,65530.537,2
Kuwait,3/23/2020,44.022,2.542,232.128,33.7,65530.537,2
Kuwait,3/24/2020,44.256,2.208,232.128,33.7,65530.537,2
Kuwait,3/25/2020,44.725,2.041,232.128,33.7,65530.537,2
Kuwait,3/26/2020,45.661,1.773,232.128,33.7,65530.537,2
Kuwait,3/27/2020,48.706,2.007,232.128,33.7,65530.537,2
Kuwait,3/28/2020,52.686,2.208,232.128,33.7,65530.537,2
Kuwait,3/29/2020,55.028,1.974,232.128,33.7,65530.537,2
Kuwait,3/30/2020,59.711,2.241,232.128,33.7,65530.537,2
Kuwait,3/31/2020,62.287,2.576,232.128,33.7,65530.537,2
Kuwait,4/1/2020,67.673,3.278,232.128,33.7,65530.537,2
Kuwait,4/2/2020,74.229,4.081,232.128,33.7,65530.537,2
Kuwait,4/3/2020,80.083,4.483,232.128,33.7,65530.537,2
Kuwait,4/4/2020,80.083,3.914,232.128,33.7,65530.537,2
Kuwait,4/5/2020,112.163,8.162,232.128,33.7,65530.537,2
Kuwait,4/6/2020,130.194,10.069,232.128,33.7,65530.537,2
Kuwait,4/7/2020,155.717,13.347,232.128,33.7,65530.537,2
Kuwait,4/8/2020,173.982,15.187,232.128,33.7,65530.537,2
Kuwait,4/9/2020,200.208,17.997,232.128,33.7,65530.537,2
Kuwait,4/10/2020,213.087,19.001,232.128,33.7,65530.537,2
Kuwait,4/11/2020,232.522,21.777,232.128,33.7,65530.537,2
Kuwait,4/12/2020,270.222,22.58,232.128,33.7,65530.537,2
Kuwait,4/13/2020,288.955,22.68,232.128,33.7,65530.537,2
Kuwait,4/14/2020,304.41,21.242,232.128,33.7,65530.537,2
Kuwait,4/15/2020,317.288,20.472,232.128,33.7,65530.537,2
Kuwait,4/16/2020,328.996,18.398,232.128,33.7,65530.537,2
Kuwait,4/17/2020,356.862,20.539,232.128,33.7,65530.537,2
Kuwait,4/18/2020,388.239,22.245,232.128,33.7,65530.537,2
Kuwait,4/19/2020,410.25,20.004,232.128,33.7,65530.537,2
Kuwait,4/20/2020,448.419,22.781,232.128,33.7,65530.537,2
Kuwait,4/21/2020,467.152,23.249,232.128,33.7,65530.537,2
Kuwait,4/22/2020,487.055,24.252,232.128,33.7,65530.537,2
Kuwait,4/23/2020,526.394,28.2,232.128,33.7,65530.537,2
Kuwait,4/24/2020,561.753,29.27,232.128,33.7,65530.537,2
Kuwait,4/25/2020,612.097,31.98,232.128,33.7,65530.537,2
Kuwait,4/26/2020,677.194,38.135,232.128,33.7,65530.537,2
Kuwait,4/27/2020,720.046,38.804,232.128,33.7,65530.537,2
Kuwait,4/28/2020,769.922,43.253,232.128,33.7,65530.537,2
Kuwait,4/29/2020,805.514,45.494,232.128,33.7,65530.537,2
Kuwait,4/30/2020,875.763,49.91,232.128,33.7,65530.537,2
Kuwait,5/1/2020,942.265,54.359,232.128,33.7,65530.537,2
Kuwait,5/2/2020,1024.923,58.975,232.128,33.7,65530.537,2
Kuwait,5/3/2020,1081.59,57.771,232.128,33.7,65530.537,2
Kuwait,5/4/2020,1166.825,63.826,232.128,33.7,65530.537,2
Kuwait,5/5/2020,1235.903,66.569,232.128,33.7,65530.537,2
Kuwait,5/6/2020,1359.071,79.08,232.128,33.7,65530.537,2
Kuwait,5/7/2020,1472.64,85.268,232.128,33.7,65530.537,2
Kuwait,5/8/2020,1537.736,85.067,232.128,33.7,65530.537,2
Kuwait,5/9/2020,1687.834,94.701,232.128,33.7,65530.537,2
Kuwait,5/10/2020,1785.011,100.489,232.128,33.7,65530.537,2
Kuwait,5/11/2020,2034.392,123.938,232.128,33.7,65530.537,2
